21;27;26;1:25.745;;;137
22;138;26;1:25.939;;;137
1;100;38;1:14.912;1:14.357;1:13.622;138
2;104;32;1:14.873;1:14.043;1:13.791;138
3;145;32;1:14.826;1:14.056;1:13.942;138
4;129;16;1:14.610;1:14.318;1:14.552;138
5;146;17;1:15.333;1:14.989;1:14.726;138
6;94;16;1:15.499;1:14.789;1:14.732;138
7;107;44;1:15.467;1:14.805;1:14.749;138
8;84;17;1:15.328;1:14.937;1:14.902;138
9;50;44;1:15.384;1:14.794;1:15.273;138
10;2;31;1:15.504;1:15.107;1:15.413;138
11;18;49;1:15.521;1:15.273;;138
12;40;18;1:15.592;1:15.293;;138
13;14;31;1:15.554;1:15.352;;138
14;69;49;1:15.710;1:15.385;;138
15;39;18;1:15.465;1:15.571;;138
16;64;39;1:16.253;1:16.058;;138
17;157;40;1:16.299;;;138
18;80;39;1:16.586;;;138
19;138;26;1:17.295;;;138
20;27;26;1:17.452;;;138
21;128;38;1:22.467;;;138
22;76;40;;;;138
1;145;32;1:14.121;1:13.076;1:12.812;139
2;104;32;1:13.714;1:13.094;1:12.874;139
3;129;16;1:13.925;1:13.857;1:12.990;139
4;100;38;1:14.030;1:13.540;1:13.166;139
5;128;38;1:14.601;1:13.793;1:13.414;139
6;94;16;1:14.477;1:13.849;1:13.579;139
7;18;49;1:14.389;1:13.791;1:13.670;139
8;69;49;1:14.815;1:13.864;1:13.769;139
9;146;17;1:14.663;1:14.166;1:13.952;139
10;2;31;1:15.026;1:14.260;1:14.338;139
11;84;17;1:14.814;1:14.317;;139
12;14;31;1:14.755;1:14.437;;139
13;50;44;1:14.829;1:14.457;;139
14;40;18;1:15.148;1:14.571;;139
15;39;18;1:15.444;1:14.803;;139
16;107;44;1:14.714;1:21.956;;139
17;80;39;1:15.459;;;139
18;27;26;1:15.599;;;139
19;157;40;1:15.635;;;139
20;76;40;1:16.663;;;139
21;138;26;1:17.052;;;139
22;64;39;;;;139
1;104;32;1:43.685;1:42.520;1:42.758;140
2;84;17;1:44.462;1:43.939;1:43.515;140
3;100;38;1:44.570;1:44.141;1:43.966;140
4;129;16;1:45.062;1:44.461;1:43.966;140
5;94;16;1:44.936;1:44.533;1:44.269;140
6;69;49;1:45.494;1:44.696;1:44.483;140
7;50;44;1:44.694;1:44.687;1:44.717;140
8;18;49;1:44.706;1:44.477;1:45.246;140
9;128;38;1:44.939;1:44.387;1:45.570;140
10;145;32;1:44.259;1:43.526;2:01.954;140
11;39;18;1:45.507;1:44.755;;140
12;146;17;1:44.860;1:44.824;;140
13;107;44;1:44.827;1:45.000;;140
14;2;31;1:45.525;1:45.270;;140
15;40;18;1:45.300;1:45.349;;140
16;76;40;1:45.549;1:46.048;;140
17;138;26;1:45.665;;;140
18;27;26;1:45.750;;;140
19;14;31;1:45.804;;;140
20;157;40;1:46.231;;;140
21;64;39;1:46.348;;;140
22;80;39;1:46.394;;;140
1;145;32;1:06.947;1:06.228;1:07.922;141
2;104;32;1:06.516;1:06.403;1:08.465;141
3;146;17;1:07.385;1:07.257;1:09.285;141
4;129;16;1:06.761;1:06.602;1:09.781;141
5;14;31;1:07.653;1:07.572;1:09.900;141
6;94;16;1:07.240;1:06.940;1:09.901;141
7;100;38;1:07.500;1:06.840;1:09.980;141
8;18;49;1:07.148;1:06.911;1:10.440;141
9;128;38;1:07.131;1:06.866;1:11.153;141
10;69;49;1:07.419;1:07.145;1:11.977;141
11;40;18;1:07.660	;1:07.578;;141
12;27;26;1:07.565;1:07.700;;141
13;39;18;1:07.662;1:07.850;;141
14;2;31;1:07.671;1:08.154;;141
15;107;44;1:07.618;;;141
16;84;17;1:07.657;;;141
17;64;39;1:07.941;;;141
18;80;39;1:07.965;;;141
19;138;26;1:08.026;;;141
20;50;44;1:08.409;;;141
21;157;40;1:08.418;;;141
22;76;40;1:08.446;;;141
1;145;32;1:30.739;1:29.243;1:29.287;142
2;104;32;1:30.724;1:29.970;1:29.606;142
3;128;38;1:31.305;1:30.697;1:30.313;142
4;100;38;1:31.684;1:31.319;1:30.618;142
5;94;16;1:31.326;1:31.385;1:30.881;142
6;129;16;1:31.606;1:30.711;1:31.490;142
7;18;49;1:31.913;1:31.478;1:31.557;142
8;107;44;1:32.115;1:31.708;1:31.989;142
9;146;17;1:32.349;1:31.770;1:32.172;142
10;2;31;1:32.281;1:31.740;1:32.343;142
11;84;17;1:32.336;1:31.875;;142
12;69;49;1:32.146;1:32.002;;142
13;39;18;1:32.283;1:32.050;;142
14;40;18;1:32.237;1:32.241;;142
15;50;44;1:32.553;1:32.306;;142
16;64;39;1:32.729;1:37.060;;142
17;14;31;1:32.788;;;142
18;80;39;1:32.905;;;142
19;138;26;1:33.098;;;142
20;27;26;1:33.151;;;142
21;76;40;1:33.544;;;142
22;157;40;;;;142
1;104;32;1:33.302;1:22.806;1:19.965;143
2;145;32;1:34.210;1:24.836;1:20.108;143
3;100;38;1:39.968;1:23.234;1:20.280;143
4;128;38;1:40.424;1:22.660;1:20.557;143
5;129;16;1:35.718;1:24.082;1:20.874;143
6;107;44;1:36.115;1:24.734;1:21.131;143
7;2;31;1:35.165;1:23.816;1:21.211;143
8;14;31;1:37.983;1:24.456;1:21.597;143
9;146;17;1:41.471;1:23.901;1:21.823;143
10;18;49;1:42.758;1:24.506;1:22.182;143
11;39;18;1:35.906;1:24.941;;143
12;50;44;1:36.714;1:25.301;;143
13;84;17;1:41.411;1:25.416;;143
14;94;16;1:36.853;1:25.435;;143
15;40;18;1:38.959;1:26.189;;143
16;76;40;1:37.772;1:27.063;;143
17;80;39;1:43.965;;;143
18;69;49;1:43.999;;;143
19;64;39;1:44.543;;;143
20;157;40;1:46.984;;;143
21;27;26;1:47.343;;;143
22;138;26;1:50.189;;;143
1;104;32;1:15.485;1:14.839;1:14.363;144
2;145;32;1:15.243;1:14.748;1:14.470;144
3;100;38;1:15.591;1:15.545;1:14.726;144
4;128;38;1:15.875;1:15.124;1:14.834;144
5;94;16;1:15.752;1:15.242;1:15.142;144
6;129;16;1:15.927;1:15.630;1:15.315;144
7;146;17;1:16.301;1:15.623;1:15.510;144
8;18;49;1:15.952;1:15.490;1:15.530	;144
9;84;17;1:16.169;1:15.500;1:15.537;144
10;69;49;1:16.503;1:15.699;1:15.615;144
11;40;18;1:15.987;1:15.883;;144
12;14;31;1:16.172;1:15.909;;144
13;107;44;1:16.317	;1:15.989	;;144
14;2;31;1:16.338;1:16.041	;;144
15;39;18;1:16.328;1:16.086	;;144
16;80;39;1:16.636;1:16.665	;;144
17;64;39;1:16.716;;;144
18;27;26;1:16.817;;;144
19;50;44;1:16.876;;;144
20;138;26;1:16.977;;;144
21;76;40;1:17.123;;;144
22;157;40;1:17.238;;;144
1;104;32;1:48.019;1:46.999;1:46.744;145
2;128;38;1:48.407;1:47.163;1:46.893;145
3;94;16;1:47.912;1:47.664;1:46.910;145
4;129;16;1:47.802;1:47.944;1:47.108;145
5;100;38;1:48.407;1:48.027;1:47.216;145
6;84;17;1:48.106;1:47.485;1:47.407;145
7;146;17;1:48.080;1:47.317;1:47.543;145
8;18;49;1:48.655;1:47.918;1:47.612;145
9;14;31;1:48.700;1:48.051;1:48.114;145
10;69;49;1:47.738;1:47.667;1:48.263;145
11;39;18;1:48.751;1:48.316;;145
12;64;39;1:48.800;1:48.485;;145
13;40;18;1:48.748;1:48.598;;145
14;80;39;1:48.901;1:48.888;;145
15;107;44;1:48.876;1:49.038;;145
16;27;26;1:48.554;1:49.320;;145
17;76;40;1:48.949;;;145
18;79;26;1:49.050;;;145
19;50;44;1:49.058;;;145
20;157;40;1:49.071;;;145
21;145;32;1:50.033;;;145
22;2;31;;;;145
1;145;32;1:21.854;1:21.498;1:21.135;146
2;104;32;1:22.497;1:21.809;1:21.613;146
3;129;16;1:23.077;1:22.275;1:21.972;146
4;94;16;1:23.217;1:22.568;1:22.065;146
5;18;49;1:23.264;1:22.499;1:22.388;146
6;100;38;1:23.158;1:22.638;1:22.389;146
7;128;38;1:23.229;1:22.857;1:22.411;146
8;84;17;1:23.439;1:22.922;1:22.814;146
9;146;17;1:23.259;1:22.951;1:22.836;146
10;40;18;1:23.386;1:22.856;1:23.184;146
11;69;49;1:23.489;1:22.967;;146
12;39;18;1:23.421;1:23.092;;146
13;2;31;1:23.783;1:23.273;;146
14;27;26;1:23.760;1:23.315;;146
15;14;31;1:23.666;1:23.399;;146
16;107;44;1:23.661;1:23.496;;146
17;50;44;1:23.825;;;146
18;76;40;1:23.956;;;146
19;157;40;1:24.087;;;146
20;80;39;1:24.230;;;146
21;64;39;1:24.436;;;146
22;79;26;;;;146
1;104;32;1:45.316;1:43.020;1:42.584;147
2;100;38;1:44.255;1:43.933;1:43.115;147
3;145;32;1:45.167;1:43.471;1:43.288;147
4;128;38;1:45.036;1:44.112;1:43.328;147
5;94;16;1:44.964;1:44.159;1:43.540;147
6;107;44;1:45.499;1:44.493;1:44.197;147
7;50;44;1:45.291;1:44.475;1:44.469;147
8;146;17;1:46.081;1:44.737;1:44.479;147
9;2;31;1:45.373;1:44.653;1:44.553;147
10;84;17;1:45.204;1:44.703;1:44.582;147
11;18;49;1:46.086;1:44.740	;;147
12;69;49;1:46.056;1:44.991;;147
13;14;31;1:45.262;1:45.144;;147
14;40;18;1:45.465;1:45.593;;147
15;39;18;1:45.609;1:45.723;;147
16;157;40;1:46.427;1:47.827;;147
17;64;39;1:46.825;;;147
18;76;40;1:46.860;;;147
19;80;39;1:46.960;;;147
20;27;26;1:47.667;;;147
21;79;26;1:48.296;;;147
22;129;16;1:49.116;;;147
1;145;32;1:34.444;1:33.046;1:32.850;148
2;104;32;1:34.460;1:33.609;1:33.264;148
3;128;38;1:35.443;1:33.775;1:33.420;148
4;100;38;1:35.079;1:33.888;1:33.467;148
5;129;16;1:34.557;1:33.972;1:33.584;148
6;94;16;1:34.556;1:33.903;1:33.632;148
7;84;17;1:35.068;1:34.538;1:34.319;148
8;146;17;1:34.827;1:34.441;1:34.489;148
9;14;31;1:35.267;1:34.431;1:34.518;148
10;69;49;1:35.267;1:34.422;1:34.671;148
11;18;49;1:35.166;1:34.577;;148
12;39;18;1:35.400;1:35.001;;148
13;40;18;1:35.658;1:35.097;;148
14;64;39;1:35.593;1:35.277;;148
15;50;44;1:35.695;1:35.369;;148
16;107;44;1:35.605;1:35.374;;148
17;157;40;1:35.816;;;148
18;76;40;1:35.949;;;148
19;80;39;1:35.999;;;148
20;79;26;1:36.451;;;148
21;27;26;1:36.587;;;148
22;2;31;1:37.155;;;148
1;104;32;1:31.858;1:30.714;1:30.647;149
2;145;32;1:32.218;1:31.129;1:30.660;149
3;94;16;1:31.674;1:31.406;1:30.949;149
4;129;16;1:31.659;1:31.227;1:31.028;149
5;128;38;1:32.487;1:31.489;1:31.178;149
6;100;38;1:32.538;1:31.719;1:31.240;149
7;84;17;1:32.682;1:32.237;1:31.961;149
8;39;18;1:32.458;1:32.176;1:31.961;149
9;146;17;1:32.448;1:32.200;1:32.142;149
10;40;18;1:32.620;1:32.155;1:32.547;149
11;18;49;1:32.383;1:32.315;;149
12;69;49;1:32.562;1:32.380;;149
13;50;44;1:32.645;1:32.623;;149
14;107;44;1:32.789;1:32.685;;149
15;2;31;1:32.819;1:32.689;;149
16;80;39;1:32.796;1:32.807;;149
17;14;31;1:32.851;;;149
18;64;39;1:33.023;;;149
19;157;40;1:33.222;;;149
20;76;40;1:33.332;;;149
21;79;26;1:33.353;;;149
22;27;26;1:33.561;;;149
1;145;32;1:36.296;1:36.450;1:34.999;150
2;104;32;1:36.397;1:36.351;1:35.215;150
3;100;38;1:36.759;1:36.255;1:35.509;150
4;128;38;1:36.613;1:36.857;1:35.747;150
5;94;16;1:36.985;1:36.584;1:36.131;150
6;129;16;1:37.151;1:36.462;1:36.358;150
7;146;17;1:36.950;1:36.626;1:36.628;150
8;18;49;1:37.456;1:37.202;1:37.116;150
9;69;49;1:37.402;1:37.214;1:37.269;150
10;107;44;1:37.744;1:37.175;1:37.326;150
11;84;17;1:37.345;1:37.353;;150
12;2;31;1:37.913;1:37.417;;150
13;50;44;1:37.844;1:37.480;;150
14;40;18;1:38.053;1:37.773;;150
15;80;39;1:38.084;1:37.935;;150
16;157;40;1:38.040;1:39.356;;150
17;39;18;1:38.308;;;150
18;64;39;1:38.317;;;150
19;14;31;1:38.327;;;150
20;27;26;1:38.548;;;150
21;76;40;1:38.583;;;150
22;79;26;1:38.806;;;150
1;145;32;1:19.447;1:19.137;1:18.704;151
2;104;32;1:19.996;1:19.761;1:18.958;151
3;128;38;1:19.874;1:18.972;1:19.054;151
4;100;38;1:19.713;1:19.553;1:19.133;151
5;146;17;1:20.599;1:19.769;1:19.330;151
6;94;16;1:19.554;1:19.936;1:19.376;151
7;129;16;1:19.865;1:19.385;1:19.381;151
8;18;49;1:20.338;1:19.958;1:19.551;151
9;69;49;1:20.338;1:20.151;1:20.032;151
10;107;44;1:20.457;1:20.169;1:20.378;151
11;2;31;1:20.552;1:20.282;;151
12;84;17;1:20.308;1:20.287;;151
13;14;31;1:21.333;1:20.673;;151
14;64;39;1:21.254;1:21.131;;151
15;157;40;1:21.062;1:21.536;;151
16;27;26;1:21.363;1:21.785;;151
17;40;18;1:21.401;;;151
18;50;44;1:21.454;;;151
19;76;40;1:21.692;;;151
20;79;26;1:21.881;;;151
21;39;18;1:21.916;;;151
22;80;39;;;;151
1;145;32;1:11.511;1:11.238;1:10.736;152
2;104;32;1:11.815;1:11.373;1:10.838;152
3;94;16;1:12.100;1:12.301;1:11.404;152
4;128;38;1:11.957;1:11.834;1:11.485;152
5;129;16;1:12.159;1:12.010;1:11.495;152
6;100;38;1:12.409;1:12.047;1:11.540;152
7;39;18;1:12.893;1:12.343;1:11.937;152
8;146;17;1:12.428;1:12.360;1:12.104;152
9;84;17;1:12.684;1:12.331;1:12.165;152
10;2;31;1:12.700;1:12.312;1:12.266;152
11;18;49;1:12.680;1:12.420;;152
12;40;18;1:13.052;1:12.431;;152
13;69;49;1:12.432;1:12.521;;152
14;50;44;1:13.071;1:12.726;;152
15;107;44;1:12.950;1:12.920;;152
16;80;39;1:13.259;1:13.258;;152
17;14;31;1:13.276;;;152
18;64;39;1:13.410;;;152
19;27;26;1:13.427;;;152
20;79;26;1:13.432;;;152
21;157;40;1:13.623;;;152
22;76;40;1:13.681;;;152
1;145;32;1:39.487;1:39.382;1:38.755;153
2;104;32;1:40.511;1:39.490;1:39.058;153
3;100;38;1:41.002;1:40.429;1:39.589;153
4;94;16;1:40.338;1:39.629;1:39.604;153
5;129;16;1:40.341;1:40.034;1:39.661;153
6;128;38;1:40.424;1:39.903;1:39.818;153
7;146;17;1:41.000;1:40.709;1:40.501;153
8;84;17;1:40.864;1:40.743;1:40.519;153
9;2;31;1:41.616;1:41.044;1:41.106;153
10;69;49;1:41.157;1:40.858;1:41.213;153
11;18;49;1:41.192;1:41.084;;153
12;14;31;1:41.158;1:41.272;;153
13;40;18;1:41.639;1:41.480;;153
14;39;18;1:41.467;1:41.564;;153
15;80;39;1:41.775;1:41.820;;153
16;27;26;1:41.886;1:41.995;;153
17;50;44;1:42.003;;;153
18;64;39;1:42.142;;;153
19;76;40;1:42.247;;;153
20;79;26;1:42.286;;;153
21;107;44;1:42.393;;;153
22;157;40;1:42.637;;;153
1;145;32;1:24.191;1:23.251;1:22.188;154
2;129;16;1:25.210;1:23.401;1:22.456;154
3;18;32;1:24.514;1:23.215;1:22.481;154
4;94;16;1:24.352;1:23.376;1:23.033;154
5;128;38;1:24.482;1:24.092;1:23.485;154
6;39;18;1:25.419;1:24.718;1:24.074;154
7;69;49;1:25.099;1:24.597;1:24.443;154
8;107;44;1:25.542;1:24.997;1:24.487;154
9;50;44;1:25.970;1:24.864;1:24.512;154
10;100;38;1:25.383;1:23.989;;154
11;84;17;1:25.064;1:25.081;;154
12;146;39;1:24.975;1:25.091;;154
13;2;31;1:25.872;1:25.425;;154
14;79;17;1:26.009;1:25.568;;154
15;157;40;1:26.236;1:26.465;;154
16;41;40;1:26.419;;;154
17;64;18;1:26.847;;;154
18;26;31;1:26.858;;;154
19;116;49;1:27.143;;;154
20;80;39;1:28.244;;;154
1;145;32;1:33.333;1:32.406;1:31.678;155
2;129;16;1:33.078;1:32.391;1:31.864;155
3;18;32;1:33.684;1:32.552;1:31.865;155
4;94;16;1:33.341;1:32.181;1:32.140;155
5;100;38;1:34.041;1:33.546;1:33.033;155
6;69;49;1:34.205;1:33.759;1:33.507;155
7;146;39;1:34.453;1:33.636;1:33.580;155
8;84;17;1:34.657;1:33.920;1:33.706;155
9;50;44;1:34.440;1:34.034;1:33.719;155
10;116;49;1:33.986;1:34.090;1:34.220;155
11;107;44;1:34.567;1:34.150;;155
12;64;18;1:34.942;1:34.164;;155
13;2;31;1:34.499;1:34.372;;155
14;157;40;1:34.892;1:35.046;;155
15;41;40;1:34.963;;;155
16;26;31;1:35.023;;;155
17;39;18;1:35.223;;;155
18;80;39;1:35.279;;;155
19;128;38;1:35.433;;;155
20;79;17;1:35.496;;;155
1;18;32;1:31.041;1:29.555;1:28.769;156
2;145;32;1:30.814;1:29.535;1:28.792;156
3;129;16;1:31.037;1:29.596;1:29.247;156
4;100;38;1:31.667;1:30.497;1:29.545;156
5;94;16;1:30.988;1:29.843;1:29.567;156
6;128;38;1:30.904;1:30.307;1:29.687;156
7;146;39;1:31.057;1:30.169;1:29.842;156
8;69;49;1:31.373;1:30.677;1:30.074;156
9;39;18;1:31.691;1:30.857;1:30.763;156
10;80;39;1:31.458;1:30.899;1:31.074;156
11;50;44;1:31.531;1:30.923;;156
12;116;49;1:31.748;1:31.168;;156
13;27;40;1:31.995;1:31.414;;156
14;79;17;1:31.774;1:31.684;;156
15;2;31;1:32.054;;;156
16;107;44;1:32.118;;;156
17;26;31;1:32.313;;;156
18;84;17;1:32.318;;;156
19;157;40;1:32.543;;;156
20;64;18;1:32.900;;;156
1;129;16;1:34.493;1:34.038;1:33.194;157
2;94;16;1:34.953;1:33.663;1:33.253;157
3;18;32;1:34.041;1:33.264;1:33.289;157
4;145;32;1:34.409;1:33.760;1:33.767;157
5;100;38;1:35.560;1:35.483;1:34.905;157
6;69;49;1:35.828;1:35.049;1:35.110;157
7;128;38;1:35.301;1:35.221;1:35.161;157
8;146;39;1:35.507;1:35.328;1:35.285;157
9;84;17;1:36.185;1:35.513;1:35.337;157
10;79;17;1:35.372;1:35.729;1:35.430;157
11;107;44;1:35.827;1:35.948;;157
12;116;49;1:36.279;1:35.964;;157
13;50;44;1:35.984;1:35.968;;157
14;64;18;1:36.408;1:36.017;;157
15;2;31;1:36.353;1:36.660;;157
16;80;39;1:36.462;;;157
17;26;31;1:37.070;;;157
18;27;40;1:37.332;;;157
19;157;40;1:37.507;;;157
20;39;18;1:37.620;;;157
1;145;32;1:20.511;1:20.210;1:19.149;158
2;129;16;1:20.939;1:20.295;1:19.200;158
3;18;32;1:20.991;1:20.300;1:19.373;158
4;94;16;1:20.742;1:20.621;1:19.439;158
5;128;38;1:21.430;1:20.722;1:19.706;158
6;100;38;1:21.704;1:20.855;1:20.175;158
7;2;31;1:22.015;1:21.251;1:21.048;158
8;84;17;1:21.998;1:21.239;1:21.070;158
9;69;49;1:22.138;1:21.222;1:21.232;158
10;79;17;1:21.901;1:21.148;1:21.272;158
11;64;18;1:21.945;1:21.329;;158
12;107;44;1:21.941;1:21.371;;158
13;146;39;1:22.091;1:21.397;;158
14;39;18;1:21.822;1:21.517;;158
15;27;40;1:22.327;1:21.803;;158
16;157;40;1:22.332;;;158
17;80;39;1:22.401;;;158
18;116;49;1:22.411;;;158
19;26;31;1:22.532;;;158
20;50;44;1:22.746;;;158
1;94;16;1:13.117;1:12.231;1:12.178;159
2;129;16;1:13.090;1:12.449;1:12.221;159
3;18;32;1:13.325;1:12.901;1:12.223;159
4;128;38;1:13.078;1:12.697;1:12.496;159
5;100;38;1:13.219;1:13.011;1:12.998;159
6;107;44;1:13.526;1:13.397;1:13.162;159
7;84;17;1:13.530;1:13.430;1:13.329;159
8;39;18;1:13.786;1:13.203;1:13.349;159
9;14;31;1:13.723;1:13.453;1:13.613;159
10;26;31;1:13.476;1:13.249;;159
11;50;44;1:13.899;1:13.516;;159
12;146;39;1:13.787;1:13.628;;159
13;64;18;1:13.531;1:13.959;;159
14;145;32;1:13.640;1:14.106;;159
15;69;49;1:13.796;1:20.529;;159
16;79;17;1:14.101;;;159
17;80;39;1:14.696;;;159
18;116;49;1:14.893;;;159
19;27;40;1:15.159;;;159
20;157;40;1:15.276;;;159
1;145;32;1:12.692;1:12.496;1:11.459;160
2;129;16;1:13.046;1:12.749;1:11.789;160
3;18;32;1:12.685;1:12.563;1:12.177;160
4;94;16;1:13.548;1:12.580;1:12.252;160
5;128;38;1:13.177;1:12.751;1:12.403;160
6;100;38;1:13.543;1:12.810;1:12.557;160
7;69;49;1:13.435;1:13.012;1:12.858;160
8;84;17;1:13.470;1:13.262;1:13.018;160
9;79;17;1:13.520;1:13.320;1:13.135;160
10;146;39;1:13.804;1:13.406;1:13.271;160
11;50;44;1:13.802;1:13.690;;160
12;2;31;1:13.669;1:13.693;;160
13;107;44;1:14.051;1:13.756;;160
14;39;18;1:13.780;1:13.839;;160
15;80;39;1:13.990;1:14.293;;160
16;26;31;1:14.182;;;160
17;116;49;1:14.209;;;160
18;64;18;1:14.318;;;160
19;157;40;1:14.495;;;160
20;27;40;1:14.810;;;160
1;145;32;1:41.983;1:41.275;1:40.593;161
2;18;32;1:43.026;1:41.502;1:41.027;161
3;94;16;1:42.678;1:42.090;1:41.693;161
4;129;16;1:42.952;1:41.911;1:41.841;161
5;128;38;1:42.544;1:41.961;1:41.879;161
6;84;17;1:43.162;1:42.467;1:42.111;161
7;79;17;1:43.051;1:42.751;1:42.186;161
8;116;49;1:43.613;1:42.284;1:42.753;161
9;69;49;1:43.165;1:42.735;1:42.798;161
10;100;38;1:42.857;1:42.215;1:43.414;161
11;50;44;1:42.927;1:43.186;;161
12;107;44;1:43.489;1:43.347;;161
13;64;18;1:44.029;1:43.796;;161
14;146;39;1:43.930;1:44.267;;161
15;27;40;1:44.317;1:44.603;;161
16;2;31;1:44.334;;;161
17;39;18;1:44.468;;;161
18;157;40;1:44.795;;;161
19;26;31;1:45.030;;;161
20;80;39;;;;161
1;18;32;1:05.760;1:04.316;1:04.251;162
2;129;16;1:05.585;1:04.772;1:04.293;162
3;145;32;1:05.064;1:04.800;1:04.424;162
4;94;16;1:05.148;1:05.004;1:04.779;162
5;100;38;1:05.854;1:05.161;1:04.896;162
6;128;38;1:05.779;1:04.948;1:04.983;162
7;39;18;1:05.902;1:05.319;1:05.480;162
8;84;17;1:05.975;1:05.435;1:05.605;162
9;79;17;1:06.033;1:05.550;1:05.674;162
10;107;44;1:05.675;1:05.544;1:05.726;162
11;146;39;1:06.174;1:05.597;;162
12;2;31;1:06.158;1:05.602;;162
13;26;31;1:06.316;1:05.741;;162
14;50;44;1:05.990;1:05.884;;162
15;64;18;1:06.143;;;162
16;80;39;1:06.345;;;162
17;69;49;1:06.534;;;162
18;116;49;1:06.608;;;162
19;157;40;1:06.857;;;162
20;27;40;1:07.011;;;162
1;145;32;1:39.069;1:27.893;1:26.600;163
2;94;16;1:40.455;1:28.992;1:27.147;163
3;129;16;1:39.962;1:28.978;1:27.356;163
4;18;32;1:39.698;1:28.732;1:27.376;163
5;128;38;1:38.912;1:29.431;1:28.130;163
6;146;39;1:39.201;1:29.340;1:28.856;163
7;84;17;1:42.009;1:29.824;1:28.902;163
8;79;17;1:39.738;1:29.701;1:29.074;163
9;26;31;1:40.011;1:30.105;1:29.418;163
10;39;18;1:42.042;1:29.966;1:29.549;163
11;80;39;1:41.404;1:30.193;;163
12;50;44;1:41.726;1:30.355;;163
13;2;31;1:37.598;1:30.600;;163
14;107;44;1:41.114;1:31.368;;163
15;69;49;1:41.874;1:31.482;;163
16;116;49;1:42.573;;;163
17;64;18;1:42.577;;;163
18;27;40;1:42.593;;;163
19;157;40;1:42.633;;;163
20;100;38;1:42.966;;;163
1;129;16;1:17.244;1:16.802;1:16.276;164
2;94;16;1:17.364;1:17.207;1:16.444;164
3;18;32;1:18.058;1:17.362;1:16.530;164
4;145;32;1:17.492;1:16.693;1:16.693;164
5;128;38;1:17.266;1:17.028;1:16.797;164
6;100;38;1:17.702;1:17.698;1:16.818;164
7;146;39;1:18.137;1:17.655;1:17.468;164
8;2;31;1:18.395;1:17.919;1:17.549;164
9;26;31;1:18.479;1:18.000;1:17.894;164
10;107;44;1:18.948;1:18.311;1:18.311;164
11;80;39;1:18.699;1:18.415;;164
12;79;17;1:18.843;1:18.495;;164
13;50;44;1:18.702;1:18.538;;164
14;84;17;1:19.095;1:18.639;;164
15;39;18;1:19.085;1:18.771;;164
16;64;18;1:19.095;;;164
17;116;49;1:19.102;;;164
18;27;40;1:19.839;;;164
19;99;49;1:19.868;;;164
20;157;40;1:19.972;;;164
1;145;32;1:44.184;1:42.927;1:42.553;165
2;129;16;1:44.275;1:43.987;1:42.795;165
3;18;32;1:44.773;1:43.249;1:43.094;165
4;94;16;1:44.729;1:43.700;1:43.270;165
5;128;38;1:44.535;1:43.940;1:43.380;165
6;100;38;1:45.114;1:44.224;1:43.863;165
7;146;39;1:45.280;1:44.988;1:44.982;165
8;84;17;1:45.591;1:44.894;1:44.894;165
9;79;17;1:45.277;1:45.006;1:45.006;165
10;80;39;1:45.447;1:44.685;;165
11;2;31;1:45.668;1:45.090;;165
12;39;18;1:45.728;1:45.133;;165
13;64;18;1:45.535;1:45.400;;165
14;107;44;1:45.374;1:45.439;;165
15;26;31;1:45.441;;;165
16;69;49;1:45.823;;;165
17;50;44;1:46.028;;;165
18;116;49;1:46.915;;;165
19;157;40;1:47.214;;;165
20;27;40;1:47.679;;;165
1;145;32;1:36.009;1:34.660;1:35.554;166
2;128;38;1:37.344;1:36.113;1:36.702;166
3;100;38;1:38.304;1:37.313;1:36.841;166
4;116;49;1:37.653;1:37.002;1:37.032;166
5;79;17;1:38.775;1:37.580;1:37.719;166
6;18;32;1:35.716;1:35.396;1:37.833;166
7;94;16;1:38.235;1:37.031;1:37.987;166
8;129;16;1:37.198;1:36.223;1:38.064;166
9;69;49;1:38.338;1:37.456;1:38.251;166
10;26;31;1:38.767;1:37.471;1:39.157;166
11;84;17;1:38.511;1:37.582;;166
12;146;39;1:39.242;1:38.059;;166
13;2;31;1:39.134;1:38.202;;166
14;50;44;1:39.183;1:38.245;;166
15;107;44;1:39.788;1:38.526;;166
16;64;18;1:40.489;;;166
17;80;39;1:40.646;;;166
18;157;40;1:41.732;;;166
19;27;40;1:41.875;;;166
20;39;18;1:43.355;;;166
1;129;16;1:43.336;1:40.529;1:39.491;167
2;128;38;1:42.010;1:40.332;1:39.814;167
3;100;38;1:42.063;1:40.385;1:39.840;167
4;94;16;1:43.328;1:40.525;1:40.069;167
5;145;32;1:42.455;1:40.577;1:40.126;167
6;18;32;1:43.137;1:41.409;1:40.810;167
7;146;39;1:42.586;1:41.277;1:41.013;167
8;2;31;1:42.086;1:41.442;1:41.179;167
9;26;31;1:42.222;1:41.227;1:41.398;167
10;107;44;1:42.176;1:41.826;1:42.056;167
11;80;39;1:42.472;1:42.107;;167
12;84;17;1:43.594;1:42.246;;167
13;50;44;1:42.544;1:42.338;;167
14;79;17;1:43.626;1:42.760;;167
15;39;18;1:43.627;1:43.883;;167
16;64;18;1:43.756;;;167
17;69;49;1:44.014;;;167
18;116;49;1:44.728;;;167
19;27;40;1:45.059;;;167
20;157;40;1:45.570;;;167
1;145;32;1:31.605;1:30.977;1:30.076;168
2;94;16;1:32.259;1:30.926;1:30.121;168
3;128;38;1:31.920;1:30.931;1:30.541;168
